,Thoothukudi,Tiruchchirappalli,Tirunelveli Kattabo,Tiruvannamalai,Vellore,Villupuram,Virudhunagar,Ariyalur,Chennai,Coimbatore,Cuddalore,Dharmapuri,Dindigul,Erode,Kancheepuram,Kanniyakumari,Karur,Madurai,Nagapattinam,Namakkal,Nilgiris,Perambalur,Pudukkottai,Ramanathapuram,Salem,Sivaganga,Thanjavur,Theni,Thiruvallur,Thiruvarur
2012-06-06,0.0,10.854794,16.177166,0.0,0.0,0.0,0.0,0.0,0.0,18.314562,0.0,0.0,9.431588,3.4768558,0.0,0.0,5.3674293,0.90160674,0.0,0.0,5.851801,0.0,13.786376,0.0,0.0,7.488307,11.770508,14.033922,0.0,10.127188
2012-06-07,0.0,0.0,16.680315,6.77433,7.292478,0.0,0.0,0.0,3.097087,24.707634,0.0,9.618659,4.3166785,2.5845656,5.4412594,25.990274,0.0,0.0,0.0,0.0,36.769543,0.0,0.0,0.0,7.960617,0.0,0.0,13.575986,6.340991,0.0
2012-06-08,15.013649,0.0,34.014362,18.392784,17.487667,10.487722,4.594724,0.0,4.1614714,0.0,5.598422,10.2032385,0.0,0.0,6.2324877,28.827381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038869683,0.0,0.0,0.0,2.6877391,4.1811743,0.0
2012-06-09,8.04001,1.4366459,7.8305845,10.924966,8.539813,5.2403297,0.0,4.5125165,6.9481907,0.0,4.2325435,6.3014097,0.0,2.1452332,6.757463,10.098979,0.0,0.0,2.0861614,2.0730855,16.831886,5.569402,0.0,0.0,4.288637,0.0,0.0,0.0,8.126086,2.3923893
2012-06-10,5.0731626,8.489716,19.910578,12.344952,8.489223,12.622965,14.656435,6.746112,13.495871,19.707394,7.913743,8.493311,3.7497287,8.729358,10.879681,11.586581,2.4798641,8.573043,5.794585,11.206792,22.817307,8.154719,6.47391,7.8536086,12.023555,9.815857,7.6597366,15.2492285,9.630517,6.6930585
2012-06-11,19.805187,0.0,44.30424,0.0,0.0,0.0,3.832882,2.480496,0.0,25.353083,0.0,0.0,0.0,0.0,0.0,20.282804,0.0,3.178063,0.0,0.0,0.0,0.0,0.0,2.7288363,0.0,3.1816633,0.0,9.273028,0.0,0.0
2012-06-12,0.0,8.115546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5734704,0.0,0.0,0.0,4.5581827,0.0,0.0,0.0,0.0,0.0,10.994244,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-13,0.0,5.5238776,0.0,14.043759,15.256477,6.58187,2.875451,0.0,0.0,4.6307616,4.673191,14.103111,14.242437,15.201498,0.0,0.0,1.7456938,3.6672091,1.7016685,10.421596,33.544304,4.1561713,4.680175,0.0,16.363556,3.6213253,3.8424373,18.479555,4.4358964,3.5226676
2012-06-14,0.0,4.7084336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2843602,0.0,4.419406,2.1612635,3.3563192,0.0,0.0,2.5944314,0.0,0.0,3.8592248,40.707623,4.582217,0.0,0.0,0.0,0.0,0.0,3.06845,0.0,0.0
2012-06-15,0.0,0.0,8.517674,0.0,2.8029993,0.0,0.0,0.0,0.0,18.201916,0.0,3.4010713,10.721174,3.8009841,0.0,0.0,0.5309106,0.0,0.0,0.0,23.562366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-16,0.0,13.03163,0.0,7.3468933,11.012326,6.6260076,0.0,11.166515,4.353931,7.701252,8.897944,12.1887865,8.688658,5.8861146,5.1520796,0.0,10.308446,0.0,7.939141,7.1924696,9.850106,12.237718,14.003817,0.0,11.00861,0.0,12.009825,0.0,5.5097036,9.517464
2012-06-17,22.58044,38.59056,64.35117,24.509035,18.94155,15.722616,43.659966,20.134039,3.1097178,68.23864,11.705442,16.807022,30.276588,20.461983,5.2503033,48.46145,23.207022,36.00475,10.923301,27.899574,104.35657,20.4206,42.316933,13.865263,29.109724,37.616055,24.827984,55.56537,6.561681,19.488123
2012-06-18,35.55068,19.716656,52.196274,12.378823,10.825948,12.329563,41.198063,10.081607,10.6675,52.71671,5.2909384,10.807982,26.33037,9.951559,9.568921,53.174515,11.499276,43.624947,6.042357,8.079037,49.436607,4.660767,31.678331,30.750317,12.020706,50.150776,16.652073,45.643124,10.324883,9.943053
2012-06-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3424516,0.0,0.0,0.0,0.0,0.0,4.0760393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.610577,0.0
2012-06-20,18.809877,10.913266,62.0513,10.334221,14.109247,5.8846536,48.058,6.496175,6.4686136,36.80238,4.6040835,5.369479,16.61875,2.7948403,5.5188284,26.048254,0.3537066,40.818844,5.0210934,0.0,13.305261,8.172239,14.500258,20.811249,0.0,34.870426,10.805365,44.806686,3.3732717,7.3594804
2012-06-21,13.577469,8.434596,29.27975,5.984375,4.758767,4.8414764,9.624096,7.5460563,2.328736,36.920353,3.751993,2.3484159,13.591638,5.397346,3.6960447,33.84684,4.1308117,10.458434,0.0,10.893615,22.571959,9.120434,8.552068,4.89587,10.630353,10.13904,8.546469,20.76325,5.3070083,3.188003
2012-06-22,11.5920315,4.6941514,26.038134,14.759636,13.365923,8.733728,18.231346,0.0,6.23114,31.919039,2.7701619,9.837768,5.9519963,5.3311515,5.8278813,18.576519,0.0,8.3965435,0.0,5.4615364,69.11525,1.5792031,11.982851,5.3407927,7.715017,10.597236,0.0,3.796012,6.3962536,0.0
2012-06-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3819876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-25,0.0,9.191634,0.0,13.516018,10.714522,10.299687,0.0,5.8261895,7.5973306,13.588917,9.373433,7.6574945,6.148575,5.0273986,5.3692064,7.3636155,4.389502,0.0,0.6206076,6.7518663,31.055279,8.454966,9.100043,0.0,10.209345,0.0,0.0,0.0,4.1171,0.0
2012-06-26,4.5471196,9.752823,6.9791694,34.78781,26.68372,18.732378,10.353848,10.07549,5.728646,37.19126,12.090928,18.49376,17.225126,7.284721,8.04493,8.009522,6.110394,18.030949,6.2231092,13.99415,47.428238,12.298751,11.648173,7.20218,15.510193,16.169025,11.593846,26.403091,13.890396,11.104678
2012-06-27,14.233976,13.172819,47.45793,34.19758,24.69229,18.801825,30.13562,8.085107,26.933634,33.534622,17.519463,11.242187,14.162202,4.699506,23.45354,30.571402,10.348907,20.880625,5.7264166,4.4267836,30.12917,7.861407,16.562666,4.5636306,6.2411556,10.925725,8.27483,33.16301,23.402096,5.9558477
2012-06-28,0.0,10.717314,0.0,13.624983,20.01542,6.170301,0.0,2.2335413,3.5964103,3.6803222,0.0,6.9686794,10.706504,2.0158677,6.5933194,0.0,0.0,10.835927,3.9346771,4.1655602,11.812642,1.1935685,11.059267,0.0,6.994176,10.45852,9.418806,0.0,6.7681513,5.7075076
2012-06-29,0.0,0.0,0.0,0.0,3.8979769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3834343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9109735,0.0
2012-06-30,0.0,0.0,0.0,7.8652344,8.564334,6.8169584,0.0,0.0,7.0363197,0.0,0.0,0.0,0.0,0.0,11.038206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.601391,0.0
2012-07-01,0.0,8.577935,34.581356,12.954706,15.784204,8.182338,0.0,6.348449,8.734786,29.662716,4.8625,7.815728,0.0,0.0,12.463808,31.849052,3.0808563,0.0,3.97237,7.4618187,0.0,6.9133606,9.168988,0.0,8.534935,0.6124829,8.931265,33.802383,15.469836,4.6697073
2012-07-02,10.993526,9.747789,48.952785,14.819067,11.444362,14.201447,19.385452,4.7129025,13.040552,54.21412,11.891384,15.751557,2.8771148,6.4389124,12.987384,53.740643,2.8731089,9.32711,3.9685555,13.5754,87.79214,9.722329,5.1830926,0.64528525,18.177813,7.3147073,4.596944,24.691494,11.698713,4.2836537
2012-07-03,0.0,0.0,30.838985,0.0,0.0,3.0936427,27.64131,0.0,0.0,0.0,3.309093,0.0,0.0,0.0,0.0,0.0,0.0,13.39066,0.0,0.0,0.0,3.9867136,0.0,0.0,3.471684,0.0,0.0,24.237549,3.051594,0.0
2012-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1373222,0.0
2012-07-07,0.0,0.0,0.0,15.569851,14.825602,13.315889,0.0,4.6129885,7.3328648,0.0,7.9673276,14.268067,0.0,5.1796722,11.297236,0.0,0.0,0.0,0.0,12.675171,14.190254,5.4026356,0.0,0.0,14.294153,0.0,0.0,0.0,5.2886395,0.0
2012-07-08,0.0,5.8751264,0.0,8.117916,6.4544454,10.302351,0.3546946,5.148542,0.0,6.059209,11.045334,5.289456,0.0,1.1132342,8.570683,0.0,2.0324643,10.238135,1.321085,4.792731,0.0,7.6402936,0.0,0.27389175,7.5396147,8.387257,0.0,0.0,4.9167256,0.0
2012-07-09,0.0,23.62108,0.0,21.372204,23.730656,12.674502,16.347698,4.83626,10.652845,57.52464,6.898995,20.620872,29.02355,10.064432,11.093655,0.0,13.041687,28.941177,0.0,12.725288,103.46348,9.925414,20.37034,0.0,18.634731,25.193403,6.4728336,49.15674,18.053957,3.6218235
2012-07-10,0.0,9.226351,0.0,11.714045,19.367004,12.5077305,0.19906904,17.308002,0.0,0.0,13.511248,18.520658,19.313261,6.7807865,6.8297477,0.0,5.765724,22.089968,5.4948626,13.39854,31.76099,14.157104,6.920209,0.0,20.511728,20.47627,5.994829,17.135492,9.882069,2.8311195
2012-07-11,0.0,0.0,0.0,8.085257,10.203071,5.169748,0.0,0.0,0.0,2.9476173,5.531668,8.073081,0.0,2.0287058,7.2089276,0.0,0.0,0.0,0.0,0.0,6.8854713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.121716,0.0
2012-07-12,0.0,4.4848647,0.0,21.341545,26.557423,12.1777525,0.0,0.0,18.537605,0.0,6.4740715,9.498765,0.0,0.0,22.469738,0.0,0.0,0.0,0.0,10.552312,0.0,8.389,0.0,0.0,13.902409,0.0,2.7406993,0.0,16.059122,3.667987
2012-07-13,3.0596917,17.939459,15.579665,28.615341,28.593544,33.730797,15.194146,12.730042,0.0,13.850842,22.002989,49.078342,14.393928,11.542427,13.586982,0.0,8.216355,26.38459,12.155283,42.438156,24.346771,25.241121,17.133339,1.7010357,53.59159,22.825954,12.400133,20.731112,8.377882,11.270512
2012-07-14,13.197096,31.967382,49.62175,34.5831,28.593544,36.40981,50.801025,22.86205,24.979767,34.925987,22.386103,43.88025,39.130535,13.267796,26.234808,42.503887,21.29579,61.42608,10.639161,27.723146,56.644745,23.828873,51.761703,3.4234126,47.498024,61.42608,23.303513,62.341125,19.918846,11.431954
2012-07-15,11.979782,50.12044,60.578377,16.096321,16.65629,18.898321,57.78804,14.558795,20.928797,48.45345,14.937713,24.130116,58.09729,11.590255,17.59534,30.897867,22.875704,58.076805,6.846353,20.295944,61.486565,19.083313,47.54165,0.0,28.727562,47.963192,17.126984,59.983326,18.613464,8.675345
2012-07-16,6.7166457,19.500803,34.589886,6.05056,0.0,6.784573,16.199673,5.6821694,0.0,23.167992,3.7366843,6.925389,19.487972,4.1840076,0.0,21.072964,12.599123,19.990267,2.8762643,8.482364,31.395588,5.600924,19.530916,0.6010158,8.526978,17.202335,10.168089,27.900854,6.1864085,3.0560849
2012-07-17,0.0,9.012651,13.051402,12.722101,18.449942,7.409831,7.87566,4.796434,4.5404367,35.651123,3.4172618,14.275746,11.0100565,8.897026,10.219641,17.585697,4.9129972,11.704343,1.1997306,10.487781,59.415855,6.0420904,9.460319,0.0,14.459479,10.465522,0.0,16.12923,12.15206,0.0
2012-07-18,0.8195748,13.355248,12.994905,15.57692,23.86698,12.223293,18.07836,2.8580549,14.554998,20.392181,7.4924974,13.295656,16.688524,7.2709126,14.794865,10.435128,3.8526304,17.23106,1.40142,6.633144,44.278255,7.336245,12.830661,0.0,12.123713,13.666272,5.7045717,18.061298,18.291857,1.6282259
2012-07-19,0.0,0.0,0.0,9.790329,9.314398,8.47407,0.0,2.5781946,12.718073,0.0,8.545057,6.846575,0.0,0.92003125,8.288232,10.658133,1.0836594,0.0,0.0,0.80296844,0.0,3.0670748,0.0,0.0,2.0267506,0.0,0.0,0.0,13.110875,0.0
2012-07-20,11.762038,14.156781,42.039337,7.8349943,12.950416,11.479835,14.226734,1.5387049,24.262491,18.227787,4.8576813,7.6923575,12.498623,2.4357002,16.05405,20.42214,4.0084667,18.757526,6.6860123,10.189148,31.078733,8.726064,19.203142,0.50927144,10.99477,19.079475,9.488876,29.899261,15.728939,7.8940787
2012-07-21,8.415028,15.808686,58.88835,10.857018,18.205885,8.404277,43.696056,3.7181244,7.3881164,20.475931,3.8606677,9.658054,21.760586,0.0,7.558575,0.0,2.4043822,28.216782,3.770059,0.21472362,12.994772,6.1340146,18.900448,1.4753318,6.6654725,19.959078,7.348216,44.540604,11.095569,3.8173237
2012-07-22,0.9168529,9.300894,5.7768707,3.8079882,1.7248645,5.3226447,0.9969796,6.198712,0.0,57.585213,5.207317,5.1542864,14.3306875,5.865699,3.383447,0.0,9.82851,2.2918172,2.6138444,9.81861,21.964542,6.5797567,6.8279405,0.0,9.808496,0.0,5.168297,7.0426364,1.5959673,1.1143318
2012-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2753168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1009755,0.0
2012-07-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4461432,0.0
2012-07-25,0.0,0.0,12.541643,10.253237,13.934847,0.35176125,19.47064,0.0,10.080821,0.0,0.0,6.9756646,13.149708,4.2229013,7.6417484,0.0,0.0,18.824322,0.0,0.0,0.0,0.0,0.90805495,1.2064978,4.4518776,6.438982,0.0,31.918688,10.656188,0.0
2012-07-26,0.0,9.8736,0.0,7.569237,12.542309,5.1144295,0.0,1.8364892,8.560526,11.030456,0.0,12.191501,7.8440895,4.897148,7.473279,0.0,7.8555427,0.0,0.95682037,1.5984589,28.9102,0.0,9.389111,0.0,5.425404,0.0,4.2767715,7.696804,8.50532,1.9733338
2012-07-27,0.0,14.540581,0.0,8.801964,8.806359,6.7320023,0.0,7.7303176,8.431093,27.677011,5.425036,8.341021,15.739412,5.7113514,7.0915294,0.0,13.04919,13.407195,5.364203,6.967115,8.536945,9.032017,17.679419,0.0,7.7422037,12.359813,10.996347,30.068594,7.277935,6.357077
2012-07-28,0.0,7.4790783,0.0,8.378465,6.2377005,10.234946,0.0,10.534607,6.4203944,16.109413,10.523121,11.978117,6.062199,6.1720266,5.9419622,0.0,6.322894,4.6194396,4.6785617,5.603195,27.980577,10.876167,8.277258,0.0,13.042961,9.741013,8.146515,8.014397,6.545556,6.1449323
2012-07-29,0.0,0.0,0.0,0.0,1.5719095,3.0447521,0.0,0.0,2.1574306,9.48474,3.2436182,0.0,2.5327842,1.5522875,1.8625681,0.0,0.0,0.0,0.79290235,3.4966865,12.780915,2.1991673,0.0,0.0,3.646374,0.0,0.0,0.0,2.1619887,1.9652671
2012-07-30,0.0,10.851952,0.0,3.182619,3.0023146,0.0,0.0,0.0,2.1077733,27.384138,0.0,3.594428,11.884549,5.103357,1.9596844,0.0,2.1789932,11.568625,0.69272083,0.0,0.0,0.0,10.475628,0.0,2.8286207,7.919199,7.463867,0.0,2.8856914,4.328143
2012-07-31,0.0,7.859129,0.0,10.041312,10.040274,7.9146957,0.0,0.0,8.591734,13.787583,1.8472751,13.1650305,10.076807,8.299353,8.500617,0.0,3.6293526,9.553364,0.0,6.1875296,82.37054,0.0,7.908652,0.0,10.073163,7.919199,0.0,0.0,6.993106,0.0
2012-08-01,0.0,6.9371734,0.0,19.776817,7.370363,19.174473,0.0,3.537329,6.4913297,10.508447,6.7531476,22.849606,3.129066,14.616824,7.2567744,0.0,4.2280293,0.0,0.7481997,14.091007,25.802292,8.52061,0.0,0.0,21.814785,0.0,0.0,0.0,5.693384,0.0
2012-08-02,0.29609448,0.0,1.6851834,0.0,0.0,0.0,0.0,0.0,0.0,2.777169,0.0,0.0,0.0,0.0,0.0,2.460655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-03,0.0,0.0,3.2661307,0.60181594,0.0,3.1282759,0.0,3.7879086,2.6933384,2.9689393,7.7539144,0.0,0.0,0.17527959,1.8289495,3.0698469,0.0,0.0,4.25854,0.0,12.095409,4.4093747,0.0,0.0,0.0,0.0,0.0,0.0,2.7198308,4.25854
2012-08-04,8.679735,21.910454,17.788956,2.5211349,4.900382,10.663274,14.782814,11.000916,0.0,14.80718,11.608626,0.0,20.316593,4.12421,4.6860504,15.835719,11.290066,22.881895,9.364377,5.792018,0.0,9.970361,22.263132,6.868685,4.383335,22.821323,19.149265,19.326572,2.630344,13.747576
2012-08-05,3.124883,0.0,10.012927,4.1880207,9.426533,2.0511377,5.292516,2.4267988,3.182786,0.0,2.4080112,16.912186,0.0,0.0,2.7846394,3.2065105,0.0,2.9956975,1.9805552,0.0,0.0,0.0,2.376951,1.1541256,0.0,3.9323745,0.0,5.4444356,7.4210386,0.0
2012-08-06,0.0,6.651428,0.0,9.92231,10.022012,8.584947,0.0,4.78642,6.5162616,2.7020466,8.344805,14.527232,8.536884,16.823015,11.329201,0.0,7.015325,0.0,4.457197,0.0,52.57084,5.4204445,5.976667,0.0,8.066588,0.0,4.9990926,9.832082,8.128385,3.2978132
2012-08-07,0.0,6.827867,12.599797,3.952888,3.011514,5.930449,13.189076,3.9183815,0.0,13.733676,4.851662,0.0,24.476206,6.337111,4.507629,0.0,6.0586276,24.719927,0.0,5.572827,21.16303,4.6373973,7.0251637,0.0,8.520605,7.316297,0.0,26.968542,2.2000086,0.0
2012-08-08,6.5005608,26.098846,13.554619,20.47005,16.009268,21.2386,13.92044,15.845956,12.407808,21.300776,13.286838,20.942564,20.475872,24.561596,15.770156,0.0,20.755625,22.46195,12.691992,27.22756,45.695732,17.957024,25.91055,3.8300867,26.359468,25.205475,17.202847,17.450043,12.586857,13.321295
2012-08-09,23.680475,6.7933655,35.581917,9.888733,12.668888,11.055046,19.687054,5.3973575,9.620529,38.99444,10.651596,12.080734,17.285948,8.483769,8.04352,14.943065,8.112459,19.73498,6.1970296,0.0,19.444689,4.78642,10.4558115,6.311717,6.3576655,9.832836,9.336697,26.159805,10.432601,6.6470037
2012-08-10,0.0,2.5118194,0.0,21.088192,16.270222,16.053429,0.0,5.4081926,15.000116,0.77071047,9.814298,24.976646,0.0,12.088136,13.397214,0.0,0.0,0.0,4.13845,6.94843,17.372807,5.1964,0.0,0.0,19.072437,0.0,0.0,0.0,13.513759,0.0
2012-08-11,0.0,10.616269,0.0,35.950108,38.994057,19.233429,10.4895315,8.016564,51.185085,8.647839,14.671471,33.31138,13.446882,23.960327,47.065384,0.0,6.019258,23.146267,0.0,6.88458,45.75339,9.487346,11.441095,0.0,24.651905,12.557173,7.5927124,19.813528,51.32491,0.0
2012-08-12,0.0,5.905653,0.0,0.0,7.27855,11.454631,0.0,0.0,0.0,19.93949,0.0,9.867749,12.854745,8.313952,0.0,0.0,6.69984,13.140391,0.0,7.845617,8.649145,0.0,5.9119415,0.0,10.695106,7.1640177,0.0,17.540028,8.59926,0.0
2012-08-13,0.0,0.0,0.0,26.527897,19.564196,28.457573,11.512396,8.331628,0.0,0.0,22.272505,20.816662,10.839042,5.6333427,10.149841,0.0,7.806601,13.8424635,0.0,6.8751793,0.0,10.350309,0.0,0.0,21.827904,5.978336,0.0,17.86502,16.30478,0.0
2012-08-14,0.0,21.134964,8.94847,40.17762,24.106182,41.98448,16.282537,21.204342,15.383179,25.893242,40.97039,38.2944,32.170815,16.164122,33.11553,5.701059,18.580372,26.309351,13.522345,14.835851,20.077084,22.201471,18.824966,1.8037071,25.39181,18.519224,20.16846,32.349167,17.105072,17.177929
2012-08-15,14.555172,28.54633,38.976482,14.548619,17.474886,6.6323104,35.612827,17.605572,9.682471,38.635307,10.599018,17.349237,35.863415,17.189281,8.719707,26.020384,20.790834,35.859962,11.681881,13.587367,11.4974,21.240347,28.176315,12.536739,14.625246,26.782759,25.998468,38.959946,8.441928,19.493597
2012-08-16,3.311243,18.79754,26.155243,19.24094,14.480759,21.39462,42.367146,16.23225,7.5893655,56.076866,16.988735,24.613382,40.68175,21.552916,6.3086104,0.0,12.911849,44.103096,5.885281,22.581524,44.677532,17.89351,17.604176,6.575994,23.364388,19.682848,13.660246,60.218987,4.6788335,0.0
2012-08-17,0.0,8.043281,0.0,10.798885,12.346595,6.3354225,0.0,8.956865,8.800737,2.0742242,5.5939183,11.409024,3.4902928,8.594544,10.727232,5.7672443,8.216783,0.0,3.810575,7.534247,0.0,7.2909007,4.809381,0.0,9.550582,0.0,8.448644,0.0,11.810893,7.85526
2012-08-18,0.0,0.0,0.0,9.377378,6.5651765,9.664451,0.0,0.0,0.0,11.751458,7.51852,9.372576,11.495765,0.0,6.6732883,0.0,0.0,6.40102,0.0,0.0,4.120968,0.0,0.0,0.0,0.0,0.0,0.0,14.653469,4.837399,0.0
2012-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-21,0.0,11.8446455,3.3317997,2.0578663,24.846745,13.128173,5.4250817,10.9484005,0.0,9.805056,16.978703,35.841667,11.875882,17.173084,0.0,0.0,9.849709,10.525666,4.590837,18.417362,21.789537,17.929731,8.2114725,0.0,18.897583,7.3547606,5.1633673,8.0176,0.0,0.0
2012-08-22,3.434491,7.1825395,2.8856208,8.406658,10.32204,19.046494,2.396768,7.386568,0.0,8.594242,8.357764,27.37582,7.898593,19.506737,0.0,0.0,4.4885144,0.0,8.065747,15.422845,23.356092,9.019442,0.0,1.6236647,27.104462,0.9182753,7.0583944,6.1306553,10.87466,7.8657923
2012-08-23,3.071238,0.0,7.6290927,0.0,9.495361,0.0,6.177382,0.0,0.0,20.426756,0.0,17.307913,8.95136,8.129797,0.0,0.0,2.5118735,7.6262,0.0,5.5374613,10.043104,0.0,0.0,0.0,10.010654,0.0,0.0,14.949134,0.0,0.0
2012-08-24,4.931374,18.107843,11.721882,24.101429,17.707989,20.56394,12.398121,14.441031,0.0,22.643778,8.436678,33.937687,17.8139,20.262106,0.0,5.224259,16.564308,16.11067,7.15919,20.95464,34.13415,11.124379,18.21197,2.5797663,21.804012,14.709521,14.409979,20.871529,0.0,13.361994
2012-08-25,0.32698745,8.061757,7.101963,30.340601,37.372143,27.482405,12.5586405,14.843047,18.40161,16.53751,20.966621,46.24998,29.235529,21.839048,21.276594,0.0,7.617057,24.156065,10.509602,18.105537,24.676266,13.36976,13.502078,2.6980016,23.877407,15.027905,5.8777695,36.424538,25.798132,0.0
2012-08-26,6.9891,8.508299,39.101875,20.265808,16.022871,20.421686,30.440313,6.426851,8.377964,31.31319,5.9446554,32.21204,18.145378,21.334923,8.980775,24.809427,13.997457,19.261166,6.305617,23.433886,21.125496,9.28945,11.898528,7.2640944,25.908964,11.590255,10.802437,20.823174,12.862885,6.7454715
2012-08-27,13.713827,4.924338,17.3797,5.3344116,7.3516035,4.1259017,3.635559,3.9553783,2.835163,12.524763,3.3042881,22.521059,6.9683003,19.807356,4.23174,5.807502,0.0,7.105531,2.8469834,5.747814,25.73307,4.650274,7.290964,6.6576734,20.15101,6.895134,5.482642,7.1536336,5.077718,0.0
2012-08-28,0.0,5.7392983,0.0,4.5945234,7.55753,4.6805787,3.5787601,1.3764169,2.326999,6.4169846,1.9809732,9.366613,5.740567,5.9268694,3.9051383,0.0,5.6032124,10.295161,5.055367,5.615354,7.514402,0.0,7.0843196,3.6747723,6.4405103,7.877753,6.2897463,29.793098,5.3468847,6.6705875
2012-08-29,0.0,16.351053,0.0,12.908825,12.207908,10.24975,14.849742,11.84586,8.687404,51.97444,8.204692,20.592257,30.067764,18.507055,7.352425,40.181744,9.973934,29.025305,10.763835,11.633581,33.152893,8.448747,16.42077,6.8300347,15.130564,17.639242,14.787981,40.91076,7.1107936,16.019243
2012-08-30,15.257943,5.8474245,40.757294,8.818932,11.899753,7.462415,23.36028,5.854228,4.2177362,13.139927,5.3519387,20.709862,15.827318,14.950962,5.7068815,49.28088,7.8370156,13.262179,6.0163937,5.5193334,41.834095,5.9384527,12.5615,5.3148103,14.82914,12.52796,11.110786,17.255302,17.619719,7.8650255
2012-08-31,16.66008,10.747447,27.228258,0.0,0.0,3.7399576,11.435162,5.284759,1.8092355,14.549346,3.0769262,4.923505,20.417671,9.969779,0.0,60.209385,8.967868,17.80721,4.1376204,4.3830757,12.680995,0.0,11.146659,0.0,5.352233,11.71043,8.005093,26.242805,3.6474044,5.190365
2012-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-09-02,0.0,3.217228,0.0,6.7841287,9.174559,5.927246,0.0,3.4036212,7.1177564,1.8870269,4.047515,6.6302648,0.0,8.60219,6.9858537,0.0,2.1320693,0.0,3.583818,7.5374846,10.686788,4.198358,4.985855,0.0,7.5364437,0.0,0.0,0.0,7.7381477,0.0
2012-09-03,25.630072,14.521457,49.209076,16.516771,14.484683,17.07703,9.883764,18.052896,11.751505,22.622967,18.699873,17.307419,17.411348,14.524531,11.281565,67.08455,9.562649,14.283739,17.388659,12.97627,29.01056,13.368993,14.835937,5.6028295,17.52547,14.521898,16.753716,20.809952,11.959307,13.281864
2012-09-04,5.1397796,26.988722,27.623938,3.3270278,2.545944,8.923687,27.121464,13.454181,5.294632,21.39156,12.893818,3.392955,33.197994,8.5947695,5.2869678,27.639719,24.783104,29.326181,11.021155,8.991407,13.900705,11.516818,18.400509,9.3372755,9.113138,19.610996,12.025339,37.330746,3.5745957,10.525569
